,0,1,2
677,2702,"Lamartine de Prat, Alphonse-Marie-Louis de",32
678,2703,"Lamartine, Alphonse de",32
679,2969,"Andersen, Hans Christian",32
680,2970,"Andersen, H. C. (Hans Christian)",32
681,3589,"Byron, George Gordon Noël Byron, Baron",32
682,3590,"Byron, George Gordon Noel Byron, Baron",32
683,3591,"Byron, George Gordon Byron, Baron",32
684,6088,"Besant, Sir Walter",32
685,6089,"Maurice, Walter",32
686,6090,"Besant, Walter",32
687,1172,"Wirt, Mildred Augustine",31
688,1173,"Benson, Mildred Wirt",31
689,1174,"Augustine, Mildred",31
690,1175,"Benson, Millie",31
691,1176,"Wirt, Ann",31
692,1177,"Wirt, Mildred A. (Mildred Augustine)",31
693,1762,"Cobb, Irvin Shrewsbury",31
694,1763,"Cobb, Irvin S. (Irvin Shrewsbury)",31
695,1956,"Lin, Frank",31
696,1957,"Horn, Gertrude Franklin",31
697,1958,"Atherton, Gertrude Franklin Horn",31
698,2085,"Gaultier, Theophile",31
699,2086,"Gautier, Theophile",31
700,2087,"Gautier, Pierre-Jules-Théophile",31
701,2088,"Gautier, Théophile",31
702,2276,"Tuttle, Wilbur C.",31
703,2277,"Tuttle, Wilbur Coleman",31
704,2278,"Tuttle, W. C. (Wilbur C.)",31
705,2973,"Brofeldt, Juhani",31
706,2974,"Aho, Johani",31
707,2975,"Aho, Juhani",31
708,3153,"Rinehart, Mary Roberts",31
709,3249,"Wetherell, Elizabeth",31
710,3250,"Warner, Susan Bogert",31
711,3251,"Warner, Susan",31
712,4790,"Silverberg, Robert",31
713,4815,"Holmes, Mary Jane (Hawes)",31
714,4816,"Holmes, Mary Jane",31
715,5036,"Austen, Jane",31
716,6870,"Williamson, Charles Norris",31
717,6872,"Williamson, C. N. (Charles Norris)",31
718,8437,"Fletcher, Joseph Smith",31
719,8438,"Fletcher, J. S. (Joseph Smith)",31
720,9648,"Gibbon, Edward",31
721,793,"Hichens, Robert Smythe",30
722,794,"Hichens, Robert S. (Robert Smythe)",30
723,795,"Hichens, Robert",30
724,908,"Tracy, Louis",30
725,935,"Orczy, Baroness Emmuska",30
726,936,"Barstow, Montagu, Mrs.",30
727,937,"Orczy, Emmuska Orczy, Baroness",30
728,1093,"Stables, William Gordon",30
729,1094,"Stables, W. Gordon (William Gordon)",30
730,1095,"Gordon-Stables, W.",30
731,1096,"Stables, Gordon",30
732,1153,"Gaskell, E. C. (Elizabeth Cleghorn)",30
733,1154,"Gaskell, Mrs.",30
734,1155,"Gaskell, Elizabeth Cleghorn Stevenson",30
735,1156,"Stevenson, Elizabeth",30
736,1157,"Mills, Cotton Mather",30
737,1158,"Gaskell, Elizabeth C.",30
738,1159,"Gaskell, Elizabeth Cleghorn",30
739,1814,"Morley, Viscount",30
740,1815,"Morley, John",30
741,1933,"Untola, Algoth",30
742,1934,"Rantamala, Irmari",30
743,1935,"Tietäväinen, Algoth",30
744,1936,"Tietavainen, Algoth",30
745,1937,"Vatanen, J. I.",30
746,1938,"Lassila, Maiju",30
747,2292,"Tarkington, Newton Booth",30
748,2293,"Tarkington, B. (Booth)",30
749,2294,"Van Loot, Cornelius Obenchain",30
750,2295,"Tarkington, Booth",30
751,3173,"Hall, Eugene Raymond",30
752,3174,"Hall, E. Raymond (Eugene Raymond)",30
753,3295,Æsop,30
754,3296,Aesop,30
755,3938,"McGuinn, Jim",30
756,3939,"McGuinn, James Joseph",30
757,3940,"McGuinn, Roger",30
758,4858,"Heise, Paul",30
759,4859,"Heyse, Paul Johann Ludwig von",30
760,4860,"Heyse, Paul",30
761,5199,John S. C. (John Stevens Cabot) Abbott,30
762,5200,"Abbott, John Stevens Cabot",30
763,5201,"Abbott, John S. C. (John Stevens Cabot)",30
764,5233,"Hornung, Ernest William",30
765,5234,"Hornung, E.W.",30
766,5235,"Hornung, E. W. (Ernest William)",30
767,5856,"Thiers, Marie-Joseph-Louis-Adolphe",30
768,5857,"Thiers, A. (Adolphe)",30
769,5858,"Thiers, Adolphe",30
770,564,"Farjeon, Benjamin Leopold",29
771,565,"Farjeon, B. L. (Benjamin Leopold)",29
772,1055,"Grile, Dod",29
773,1056,"Bierce, Ambrose",29
774,1857,"Montagne, Michel de",29
775,1858,"Montaigne, Michel Eyquem de",29
776,1870,"Montaigne, Michel de",29
777,2171,"Baroja, Pio",29
778,2172,"Nessi, Pío Baroja y",29
779,2173,"Baroja, Pío",29
780,2578,"Bourget, Paul Charles Joseph",29
781,2579,"Bourget, Charles Joseph Paul",29
782,2580,"Bourget, Paul",29
783,4259,"Holinshed, Raphaell",29
784,4260,"Holinshead, Raphael",29
785,4261,"Holingshed, Raphael",29
786,4262,"Holynshed, Raphael",29
787,4263,"Holinshed, Ralph",29
788,4264,"Holinshed, Raphael",29
789,5966,"Vandercook, Margaret O'Bannon Womack",29
790,5967,"Vandercook, Margaret",29
791,9,"Chapman, Allen",28
792,1379,"Stacpoole, Henry De Vere",28
793,1380,"Stacpoole, H. De Vere (Henry De Vere)",28
794,1792,"Guerrazzi, F. D. (Francesco Domenico)",28
795,1793,"Guerrazzi, Francesco Domenico",28
796,1964,"Morris, William M.",28
797,1965,"Morris, William",28
798,2232,Josiah Allen's wife,28
799,2233,"Holley, Mariettta",28
800,2234,"Holley, Marietta",28
801,3231,Chautauqua Sunday School Teachers' Assembly,28
802,3232,"Chautauqua Institution, Chautauqua, N.Y.",28
803,3233,C.L.S.C.,28
804,3234,Chautauqua Institution,28
805,3235,Chautauqua Literary and Scientific Circle,28
806,4058,"Shelley, Mary Wollstonecraft Godwin",28
807,4059,"Shelley, Mary W.",28
808,4060,"Shelley, Mary Wollstonecraft",28
809,4278,"King, Charles",28
810,4318,"Vaknin, Sam",28
811,4319,"Vaknin, Shmuel",28
812,4320,"Vaknin, Samuel",28
813,5536,"Bickerstaff, Isaac",28
814,5834,"Cummings, Raymond King",28
815,5835,"King, Ray",28
816,5836,"Cummings, Ray",28
817,6679,"Evans, Mary Anne",28
818,6680,"Cross, Marian Evans",28
819,6681,"Evans, Marian",28
820,6682,"Cross, Mary Ann",28
821,6683,"Lewes, M. E. (Marian Evans)",28
822,6684,"Lewes, Marian Evans",28
823,6685,"Eliot, George",28
824,8112,"Leiber, Fritz Reuter",28
825,8113,"Leiber, Fritz",28
826,9415,"Nicholson, Meredith",28
827,12762,"Weymouth, R. F. (Richard Francis)",28
828,12763,"Weymouth, Richard Francis",28
829,14854,"Dembry, R. Emmett",28
830,14855,"Murfree, Mary Noailles",28
831,14856,"Craddock, Charles Egbert",28
832,705,"Locke, William J. (William John)",27
833,706,"Locke, W. J. (William John)",27
834,707,"Locke, William John",27
835,1217,"Bracco, Roberto",27
836,1854,"Kant, Emmanuel",27
837,1855,"Kant, I. (Immanuil)",27
838,1868,"Kant, Immanuel",27
839,2591,"Smith, F. Hopkinson (Francis Hopkinson)",27
840,2592,"Smith, Francis Hopkinson",27
841,3403,"Hough, Emerson",27
842,3617,"Potter, Helen Beatrix",27
843,3618,"Heelis, Beatrix",27
844,3619,"Potter, Beatrix",27
845,3658,"Maugham, William Somerset",27
846,3659,"Maugham, Somerset",27
847,3660,"Maugham, W. Somerset (William Somerset)",27
848,3738,"Couperus, Louis Marie Anne",27
849,3739,"Couperus, Louis",27
850,3969,"Fabre, Jean Henri Casimir",27
851,3970,"Fabre, Henri",27
852,3971,"Fabre, J. Henri",27
853,3972,"Fabre, Jean-Henri",27
854,4753,"Brazil, Angela",27
855,5641,"Barr, Amelia Edith Huddleston",27
856,5642,"Barr, Amelia E.",27
857,8333,"Mitford, Bertram",27
858,488,United States President (1861-1865),26
859,489,"Lincoln, Abe",26
860,490,"Lincoln, Abraham",26
861,652,"Brinton, D. G. (Daniel Garrison)",26
862,653,"Brinton, Daniel Garrison",26
863,654,"Brinton, Daniel G. (Daniel Garrison)",26
864,1185,"Féval, Paul Henri Corentin",26
865,1186,"Feval, Paul",26
866,1187,"Féval, Paul",26
867,1236,"Stevenson, Burton E.",26
868,1237,"Stevenson, Burton Egbert",26
869,2878,"Barrili, Antonio Giulio",26
870,2879,"Barrili, Anton Giulio",26
871,3171,"Fletcher, John",26
872,3638,"Blanc, Maurice le",26
873,3639,"Leblanc, Maurice",26
874,4090,"Page, Thomas Nelson",26
875,4518,"De La Rame, Louisa",26
876,4519,"De la Ramée, Louise",26
877,4520,"De la Ramée, Louisa",26
878,4521,Uida,26
879,4522,"Ramé, Marie Louise",26
880,4523,"Ramée, Maria Louise",26
881,4524,"De la Ramee, Louise",26
882,4525,Ouida,26
883,4957,"Sabatini, R.",26
884,4958,"Sabatini, Rafael",26
885,5056,"Maitland, Thomas",26
886,5057,"Maitland, A. C. (Algernon Charles)",26
887,5058,"Swinburne, Algernon Charles",26
888,5606,"Caine, Thomas Henry Hall, Sir",26
889,5607,"Caine, T. Hall, Sir",26
890,5608,"Caine, Sir Hall",26
891,5609,"Caine, Hall, Sir",26
892,5774,"Melville, Hermann",26
893,5775,"Melville, Herman",26
894,6330,"Burroughs, John",26
895,295,"Wilkins, Mary E. (Mary Eleanor)",25
896,296,"Freeman, Mary E. Wilkins (Mary Eleanor Wilkins)",25
897,297,"Wilkins, Mary Eleanor",25
898,298,"Wilkins, Mary Ella",25
899,299,"Freeman, Mary Eleanor Wilkins",25
900,341,"Baker, Frank",25
901,342,"Burton, R. F. (Richard F.), Sir",25
902,343,"Burton, Sir Richard Francis",25
903,344,"Burton, Richard F.",25
904,345,"Burton, Richard Francis, Sir",25
905,552,"Wheeler, Ella",25
906,553,"Wilcox, Ella Wheeler",25
907,959,"Lessing, G. E.",25
908,960,"Lessing, Gotthold Ephraim",25
909,1852,"Penrose, Margaret",25
910,2559,"Hauff, Wilhelm",25
911,2841,"Raine, William McLeod",25
912,2842,"Raine, William MacLeod",25
913,3168,"Fletcher, Iohn",25
914,3169,"Flecher, John",25
915,3190,"Paivarinta, Pietari",25
916,3191,"Päivärinta, Pietari",25
917,3244,"Young, Clarence",25
918,3519,"Grimm, Jacob Ludwig Carl",25
919,3520,"Grimm, Wilhelm Carl",25
920,3521,"Grimm, Jacob",25
921,3522,"Grimm, Wilhelm",25
922,3626,"Blackmore, Richard Doddridge",25
923,3627,"Blackmore, R. D. (Richard Doddridge)",25
924,4677,"Clarke, Rebecca Sophia",25
925,4678,"May, Sophie",25
926,5190,"Gogol, Nikolay Vasilyevich",25
927,5191,"Гоголь, Николай Васильевич",25
928,5192,"Gogol, Nikolaj",25
929,5193,"Gogol, Nikolai Vasilevich",25
930,6067,"White, Stewart Edward",25
931,6087,"Johnson, Samuel",25
932,6253,"Pyle, Howard",25
933,6701,"Blackwood, Algernon",25
934,6810,"Anderson, Poul William",25
935,6811,"Craig, A. A.",25
936,6812,"Craig, A.A.",25
937,6813,"Karageorge, Michael",25
938,6814,"Sanders, Winston P.",25
939,6815,"Saunders, Winston P.",25
940,6816,"Anderson, Poul",25
941,7680,"Mackay, Mary",25
942,7681,"Corelli, Maria",25
943,7682,"Corelli, Marie",25
944,10234,"Coleridge, S. T. (Samuel Taylor)",25
945,10235,"Coleridge, Samuel Taylor",25
946,12283,"Miller, Mrs. Alex McVeigh",25
947,12284,"Miller, Alexander McVeigh, Mrs.",25
948,12285,"Point, Mittie Frances Clarke",25
949,12286,"Miller, Mrs. Alex. McVeigh",25
950,12287,"Miller, Alex. McVeigh, Mrs.",25
951,349,"Koizumi, Yakumo",24
952,350,"Hearn, Patrick Lafcadio",24
953,351,"Xiaoquan, Bayun",24
954,352,"Hearn, Lafcadio",24
955,1519,"Edgeworth, Eliza",24
956,1520,"Edgeworth, Maria",24
957,1597,"Heldman, Richard Bernard",24
958,1598,"Heldmann, Bernard",24
959,1599,"Marsh, Richard",24
960,3621,"Crane, Walter",24
961,3998,"Gissing, George Robert",24
962,3999,"Gissing, George",24
963,4063,"Rousseau, J. J. (Jean-Jacques)",24
964,4064,"Rousseau, Jean Jacques",24
965,4065,"Rousseau, Jean-Jacques",24
966,4529,"Smith, John Jay",24
967,4530,"Smith, Jonathan Jay",24
968,4531,"Smith, J. Jay (John Jay)",24
969,5517,"Amicis, Edmondo de",24
970,5518,"Amichis, Edmondo de",24
971,5519,"Amicis, Edmundo de",24
972,5522,"De Amicis, Edmondo",24
973,9908,"Annunzio, Gabriele d'",24
974,9909,"Montenevoso, Gabriele d'Annunzio, principe di",24
975,9910,"D'Annunzio, Gabriele",24
976,10644,"Yates, Edmund Hodgson",24
977,10645,"Yates, E. (Edmund)",24
978,10646,"Yates, Edmund",24
979,43,Marie-Henri Beyle,23
980,44,"Beyle, Marie Henri",23
981,45,Stendhal,23
982,154,"Pardo Bazan, Emilia, condesa de",23
983,155,"Bazán, Emilia Pardo, condesa de",23
984,156,"Bazán, Emilia, condesa de Pardo",23
985,157,"Pardo Bazán, Emilia, condesa de",23
986,159,"Kock, Charles Paul de",23
987,160,"Kock, Paul de",23
988,485,"Boylesve, Rene",23
989,486,"Tardivaux, René",23
990,487,"Boylesve, René",23
991,589,"Johnson, Benj. F. of Boone",23
992,590,"Johnson, B. F.",23
993,591,"Riley, James Whitcomb",23
994,755,"Holt, Emely Sarah",23
995,756,"Holt, Emily S. (Emily Sarah)",23
996,757,"Holt, Emily Sarah",23
997,918,"Kahila, Hilja",23
998,919,"Jarnefelt, Arvid",23
999,920,"Järnefelt, Arvid",23
1000,946,"Bellamy, Edward",23
1001,972,"Masefield, John",23
1002,1089,"Eotvos, Karoly",23
1003,1090,"Eötvös, Károly",23
1004,1215,"Raymond, Evelyn Hunt",23
1005,1216,"Raymond, Evelyn",23
1006,1238,"Calvert, A. F. (Albert Frederick)",23
1007,1239,"Calvert, Albert F.",23
1008,1240,"Calvert, Albert Frederick",23
1009,1336,"Quincey, Thomas de",23
1010,1337,"Quincy, Thomas de",23
1011,1338,"Kvinsi, Tomas de",23
1012,1339,"DeQuincey, Thomas",23
1013,1344,"De Quincey, Thomas",23
1014,2569,"Vaizey, Mrs. George de Horne",23
1015,2570,"Vaizey, Jessie Bell",23
1016,2571,"Mansergh, Jessie",23
1017,2572,"Vaizey, George de Horne, Mrs.",23
1018,2655,"Storm, Hans Theodor Woldsen",23
1019,2656,"Storm, Theodor",23
1020,2997,"Wallace, Richard Horatio Edgar",23
1021,2998,"Wallace, Edgar",23
1022,3167,"Beamont, Francis",23
1023,3170,"Beaumont, Francis",23
1024,3360,"Leino, Armas Eino Leopold",23
1025,3361,"Lonnbohm, Armas Eino Leopold",23
1026,3362,"Lönnbohm, Armas Eino Leopold",23
1027,3363,"Sepeteus, Kanttori",23
1028,3364,"Vilkastus, Mikko",23
1029,3365,"Lönnbohm, Armas Einar Leopold",23
1030,3366,"Leino, Eino",23
1031,3586,American Thread Co.,23
1032,3587,"Company, American Thread",23
1033,3588,American Thread Company,23
1034,3701,"Emerson, Alice B.",23
1035,4712,"Malot, Hector-Henri",23
1036,4713,"Malot, Hector",23
1037,4946,"Garland, Hamlin",23
1038,4959,"Webster, Frank V.",23
1039,5186,"Pimentel, Alberto Augusto de Almeida",23
1040,5187,"Pimentel, Alberto",23
1041,5423,"Adair, Cecil",23
1042,5424,"Dare, Evelyn",23
1043,5425,"Ward, E.",23
1044,5426,"Everett-Green, E. (Evelyn)",23
1045,5427,"Everett-Green, Evelyn",23
1046,6109,"Sumner, Charles",23
1047,6697,"Church, John",23
1048,6698,"Church, John (Preacher)",23
1049,6699,Ruhamah,23
1050,6700,"Church, J. (John)",23
1051,7651,"Dario, Ruben",23
1052,7652,"García Sarmiento, Félix Rubén",23
1053,7653,"Sarmiento, Félix Rubén García",23
1054,7654,"Sarmiento, Felix Ruben Garcia",23
1055,7655,"Darío, Rubén",23
1056,8242,"Ritchie, James Ewing",23
1057,8243,"Crayon, Christopher",23
1058,8244,"Ritchie, J. Ewing (James Ewing)",23
1059,8373,"Lauscher, Hermann",23
1060,8374,"Sinclair, Emil",23
1061,8375,"Hesse, Hermann",23
1062,9390,"Beethoven, Ludwig von",23
1063,9391,"Van Beethoven, Ludwig",23
1064,9392,"Beethoven, L. van (Ludwig)",23
1065,9393,"Beethoven, Ludwig van",23
1066,9403,"Barr, Robert",23
1067,10362,"Marks, Winston Kinney",23
1068,10363,"Marks, Winston K. (Winston Kinney)",23
1069,13269,"Luther, Martin",23
1070,54,"Harmon, James Judson",22
1071,55,"Harmon, Jim",22
1072,387,"Lynde, Francis",22
1073,690,"Conscience, Henryk",22
1074,691,"Conscience, Henri",22
1075,692,"Conscience, Hendrik",22
1076,770,Aunt Hattie,22
1077,771,"Baker, Harriette Newell Woods",22
1078,772,"Hattie, Aunt",22
1079,773,"Leslie, Madeline",22
1080,1218,"Graham, John",22
1081,1219,"Phillips, David Graham",22
1082,1300,"Phillpotts, Eden",22
1083,1308,"Munroe, Kirk",22
1084,1723,Ευριπίδης,22
1085,1724,Euripides,22
1086,2097,"Sinclair, Mary Amelia St. Clair",22
1087,2098,"Sinclair, May",22
1088,2140,"Barbee, Phillips",22
1089,2141,"Lang, Ned",22
1090,2142,"O'Donnevan, Finn",22
1091,2143,"Barbee, Phillip",22
1092,2144,"Sheckley, Robert",22
1093,2421,"Longfellow, Henry W.",22
1094,2422,"Longfellow, Henry Wadsworth",22
1095,2812,"Goncourt, Edmond Louis Antoine Huot de",22
1096,2813,"De Goncourt, Edmond",22
1097,2816,"Goncourt, Edmond de",22
1098,4418,"Laumer, John Keith",22
1099,4419,"Laumer, Kit",22
1100,4420,"Laumer, Keith",22
1101,5708,"Mason, Alfred Edward Woodley",22
1102,5709,"Mason, A. E. W. (Alfred Edward Woodley)",22
1103,6282,"Cicero, Marcus Tullius",22
1104,6402,"Roy, Lillian Elizabeth Becker",22
1105,6403,"Roy, Lillian Elizabeth",22
1106,7056,"Dryden, John",22
1107,7525,"Porter, William Sidney",22
1108,7526,"Henry, O.",22
1109,8172,"Muhlbach, L. (Luise)",22
1110,8173,"Mühlbach, Louise",22
1111,8174,"Mundt, Clara",22
1112,8175,"Mühlbach, Luise",22
1113,8176,"Mundt, Klara Müller",22
1114,8177,"Mundt, Klara Muller",22
1115,8178,"Mühlbach, L. (Luise)",22
1116,8663,"Hudson, William Henry",22
1117,9656,"Blade, Alexander",22
1118,9657,"Hamilton, Edmond",22
1119,10820,"Gilman, Robert Cham",22
1120,10821,"Marin, A. C.",22
1121,10822,"Coppel, Alfredo José de Arana-Marini",22
1122,10823,"Coppel, Alfredo Jose de Arana-Marini",22
1123,10824,"Galaxan, Sol",22
1124,10825,"Coppel, Alfred",22
1125,11304,"Butler, Ellis Parker",22
1126,11402,"Moore, F. Frankfort (Frank Frankfort)",22
1127,11403,"Littlemore, F.",22
1128,11404,"Moore, Frank Frankfort",22
1129,12093,"Seawell, M. Elliot (Molly Elliot)",22
1130,12094,"Seawell, Molly Elliott",22
1131,12095,"Seawell, Molly Elliot",22
1132,15701,"MacGrath, Harold",22
1133,206,"Seton-Thompson, Ernest",21
1134,207,"Thompson-Seton, Ernest",21
1135,208,"Seton-Thomson, Ernest",21
1136,209,"Seton, Wolf",21
1137,210,"Seton, Ernest Thompson",21
1138,712,Ξενοφών,21
1139,713,Jenofonte,21
1140,714,Xenophon,21
1141,1261,"Griffiths, Arthur George Frederick",21
1142,1262,"Griffiths, Arthur",21
1143,2060,"Krohn, Julius Leopold Fredrik",21
1144,2061,"Krohn, J. (Julius)",21
1145,2062,"Krohn, Gyula",21
1146,2063,Suonio,21
1147,2064,"Krohn, Julius",21
1148,2078,"Wassermann, Jacob",21
1149,2079,"Wassermann, Jakob",21
1150,2711,"Ewing, J. H. (Juliana Horatia)",21
1151,2712,"Ewing, J.H.",21
1152,2713,"Ewing, Juliana Horatia Gatty",21
1153,2714,"Ewing, Juliana Horatia",21
1154,2751,"Hungerford, Mrs. (Margaret Wolfe Hamilton)",21
1155,2752,"Hungerford, Margaret Wolfe Hamilton",21
1156,2753,"Hungerford, Margaret Hamilton",21
1157,2754,Duchess,21
1158,2863,"Home, Gordon Cochrane",21
1159,2864,"Home, Gordon",21
1160,3038,"Roberts, Brigham Henry",21
1161,3039,"Roberts, B. H. (Brigham Henry)",21
1162,3429,Ali Baba,21
1163,3430,"Elbertus, Fra",21
1164,3431,"Hubbard, Elbert",21
1165,3469,"Butler, Samuel",21
1166,3756,A.L.O.E.,21
1167,3757,"Tucker, Charlotte Maria",21
1168,3758,A. L. O. E.,21
1169,3775,"Ainsworth, W. Harrison (William Harrison)",21
1170,3776,"Ainsworth, W. H. (William Harrison)",21
1171,3777,"Ainsworth, Harrison",21
1172,3778,"Ainworth, W. Harrison (William Harrison)",21
1173,3779,"Ticheburn, Cheviot",21
1174,3780,"Ainsworth, William Harrison",21
1175,4016,"Agency, United States. Central Intelligence",21
1176,4017,Central Intelligence Agency (U.S.),21
1177,4018,CIA (Central Intelligence Agency (U.S.)),21
1178,4019,United States. Central Intelligence Agency,21
1179,5045,"Fontenay, Charles Louis",21
1180,5046,"Fontenay, Charles L.",21
1181,5150,"Scarfoglia, Matilde Serao",21
1182,5151,"Serao-Scarfoglia, Matilde",21
1183,5152,"Serao, Matilde",21
1184,5481,"Gamsun, Knut",21
1185,5482,"Hamsund, Knut Pedersen",21
1186,5483,"Pedersen, Knut",21
1187,5484,"Thode, Knut",21
1188,5485,"Hamsun, Knut",21
1189,5782,"Carleton, William",21
1190,5845,"Cawein, Madison J.",21
1191,5846,"Cawein, Madison Julius",21
1192,6028,"Nevitt, Dorothy Emma Eliza",21
1193,6029,"Southworth, E. D. E. N.",21
1194,6030,"Southworth, Emma D. E. N.",21
1195,6031,"Southworth, Mrs. E. D. E. N.",21
1196,6032,"Southworth, Emma Dorothy Eliza Nevitte",21
1197,6777,"Dee, Roger",21
1198,6778,"Starr, John",21
1199,6779,"Aycock, Roger D.",21
1200,7009,"Herford, O. (Oliver)",21
1201,7010,"Herford, Oliver",21
1202,9311,"Sudermann, Herman",21
1203,9312,"Sunderman, Hermann",21
1204,9313,"Sudermann, H. (Hermann)",21
1205,9314,"Sudermann, Hermann",21
1206,9526,"Thoreau, Henry D. (Henry David)",21
1207,9527,"Thoreau, Henry David",21
1208,9781,"Schopenhauer, Arthur",21
1209,9861,"Black, William",21
1210,12115,"Wade, Mary Hazleton",21
1211,12116,"Wade, Mary Hazelton Blanchard",21
1212,119,"Lie, Jonas Lauritz Idemil",20
1213,120,"Lie, Jonas",20
1214,456,"Murray, Lieutenant",20
1215,457,"Forester, Frank",20
1216,458,"Ballou, M. M. (Maturin Murray)",20
1217,459,"Ballou, Maturin Murray",20
1218,460,"Ballou, Maturin M. (Maturin Murray)",20
1219,549,"Wilkuna, Kyosti",20
1220,550,"Wilkuna, Kyösti",20
1221,682,"Beach, Rex Ellingwood",20
1222,683,"Beach, Rex",20
1223,689,"Catherwood, Mary Hartwell",20
1224,821,"Lutz, Grace Livingston Hill",20
1225,822,"Livingston, Grace",20
1226,823,"Hill, Grace Livingston",20
1227,1073,Erckmann-Chatrian,20
1228,1382,United States President (1801-1809),20
1229,1383,"Jefferson, Thomas",20
1230,1498,"Harris, Joel Chandler",20
1231,1531,"Grote, George",20
1232,1645,"Besant, Annie Wood",20
1233,1646,"Wood, Annie",20
1234,1647,"Besant, Annie",20
1235,1874,"Morris, Charles",20
1236,3040,"Brackett, Leigh Douglass",20
1237,3041,"Hamilton, Leigh Brackett",20
1238,3042,"Brackett, Leigh",20
1239,3265,"Faust, Frederick Schiller",20
1240,3266,"Frederick, John",20
1241,3267,"Brand, Max",20
1242,3513,"Brereton, Frederick Sadleir",20
1243,3514,"Brereton, F. S. (Frederick Sadleir)",20
1244,3516,"Walpole, Sir Hugh",20
1245,3517,"Walpole, Hugh",20
1246,4241,"Southey, Robert",20
1247,4778,"Taine, H. A. (Hippolyte Adolphe)",20
1248,4779,"Taine, Hippolyte Adolphe",20
1249,4780,"Graindorge, Frédéric-Thomas",20
1250,4781,"Graindorge, Frederic-Thomas",20
1251,4782,"Taine, Hippolyte",20
1252,5224,"McLaren, Alexander",20
1253,5225,"Maclaren, Alexander",20
1254,5259,"Crockett, Samuel Rutherford",20
1255,5260,"Crockett, S. R. (Samuel Rutherford)",20
