author_name,book_id
"Dupin, Armandine Aurore Lucille",56026
"Alighieri, Dante",67963
"Alighieri, Dante",67272
Dante Alighieri,34896
"Vigny, Alfred Victor, comte de",34654
"Vigny, Alfred Victor, comte de",37397
"Vigny, Alfred Victor, comte de",33894
"De Vigny, Alfred",5482
Vergil,26807
"Vergilius Maro, Publius",59032
Virgil,54348
"Souvestre, Emile",65478
Moliere,2410
Moliere,48945
"Molière, Jean Baptiste Poquelin de",51658
"Molière, Jean Baptiste Poquelin de",60817
Petrarch,65154
"Petrarca, Franciscus",53423
"Bourget, Paul Charles Joseph",65723
"Bourget, Paul Charles Joseph",1308
"Bourget, Paul Charles Joseph",56900
"Bourget, Charles Joseph Paul",26964
"Deledda, Maria Grazia Cosima",43962
"De Musset, Alfred",63063
"De Musset, Alfred",68861
"DeMusset, Alfred",7209
"DeMusset, Alfred",8729
"Ohnet, Jorge",69179
"Ohnet, Georges",64329
"Ohnet, Jorge",65213
"Ohnet, Georges",65474
"Dufresny, Charles, sieur de La Rivière",70027
"Dufresny, Charles, sieur de La Rivière",63892
"Dufresny, Charles, sieur de La Rivière",2548
"Dufresny, Charles, sieur de La Rivière",57344
"Scarfoglia, Matilde Serao",57133
"Serao-Scarfoglia, Matilde",69235
"Serao-Scarfoglia, Matilde",56352
"Serao-Scarfoglia, Matilde",58643
"Rizal, Jose",63876
"Rizal, Jose",48412
"Verhaeren, Émile",26792
"Barbusse, Henri",46562
"Bazin, Rene",67970
"Bazin, René",62445
"Bazin, René",56623
"Bernard-Dugrail, Charles de",67391
"Bernard-Dugrail, Charles de",28865
"De Bernard, Charles",35073
"Coster, Charles Théodore Henri de",66271
"Coster, Charles Théodore Henri de",10553
"Coster, Charles de",33954
"Calderon de la Barca, Pedro",61723
"Calderon de la Barca, Pedro",57251
"Nightingale, Florence",18697
"Addams, Laura Jane",60219
`Abdu'l-Bahá,14609
Baha'u'llah,61809
Bahá'u'lláh,67975
"Effendi, Shoghi",56048
"Effendi, Shoghi",21911
"Shoghi, Effendi",59962
"Shoghi, Effendi",60980
"Shoghi, Effendi",60455
"Society, Pennsylvania Prison",66546
"Society, Pennsylvania Prison",13703
"Society, Pennsylvania Prison",60069
Philadelphia Society for Alleviating the Miseries of Public Prisons,28086
Philadelphia Society for Alleviating the Miseries of Public Prisons,49905
"Spargo, John",20517
"Spargo, John",48976
Canada. Post Office Dept.,66485
"Morgan, Augustus de",58517
"De Morgan, Augustus",57392
"Nemiroff, Robert J.",28525
"Bonnell, Jerry T.",61928
"Couperus, Louis Marie Anne",53594
"Couperus, Louis Marie Anne",62630
"Couperus, Louis",61954
"Bancroft, Hubert Howe",44069
"Interior, United States Dept. of the",58351
United States. Dept. of the Interior,62311
"Burrell, Caroline Frances Benedict",58659
"Benton, Caroline French",64368
"Parloa, Miss (Maria)",62429
"Parloa, Miss (Maria)",60593
"Parloa, Maria",60945
"Rorer, S. T. (Sarah Tyson)",68750
"Finck, Henry Theophilus",64812
"Finck, Henry T.",50441
"Finck, Henry T.",60901
"Company, Lever Brothers",56092
"Vambery, Armin",47806
"Vambery, Armin",57030
"Vambery, Armin",3450
"Vámbéry, Ármin",62191
"Petrie, Flinders",15083
"Petrie, William Matthew Flinders, Sir",61568
"Kent, Charles Foster",56342
"Kent, Charles Foster",25397
"Sayce, A.H.",58280
"Landor, A. Henry Savage (Arnold Henry Savage)",69869
"Landor, Henry Savage",60908
"Landor, Henry Savage",48383
"Landor, Arnold Henry Savage",49433
"Malcolm, John",55816
"Graetz, H. (Heinrich)",25936
"Graetz, Heinrich",35873
"Brooks, Henry Mason",57539
"Brooks, Henry Mason",35923
"Ames, Azel",63992
"Ames, Azel",70124
"Curtis, William",55957
"Curtis, William",50689
"Curtis, William",120
"Sheridan, P. H. (Philip Henry)",31216
"Logan, John Alexander",61628
"Lie, Jonas Lauritz Idemil",59335
"Lie, Jonas Lauritz Idemil",63312
"Lie, Jonas",47879
"Von Goethe, Johann Wolfgang",66547
"Goethe, Juan Wolfgango",6383
"Goethe, Johann Wolfgang von",47521
"Goethe, Johann Wolfgang von",55347
"Ibsen, Enrico",68217
"Ibsen, Enrico",52322
"Suttner, Bertha Felicie Sophie Kinsky, Freifrau von",47601
"Kinsky von Wchinitz und Tettau, Bertha Sophia Felicita, Grafin",3081
"Gamsun, Knut",53663
"Gamsun, Knut",40748
"Hamsund, Knut Pedersen",45654
"Hamsund, Knut Pedersen",39890
"Thode, Knut",42515
"Kirschner, Aloisia",32869
"Shubin, Osip",65905
"Nexo, Martin Andersen",36225
"Muhlbach, L. (Luise)",63137
"Mundt, Clara",56853
"Mühlbach, Luise",19448
"Mundt, Klara Müller",60990
"Bürstenbinder, Elisabeth",62486
"Burstenbinder, Elisabeth",49682
"Werner, Elisabeth",14517
"Burstenbinder, Elisabeth",70122
"Dahn, Felix",64563
"Birch, Wilhelmine",51063
"Von Hillern, Wilhelmine",51684
"Hillern, Wilhelmine von",69874
"Powell, J. W. (John Wesley)",27760
"Powell, Wes",49159
"Powell, John Wesley",66240
"Tapper, Thomas",62548
"Tapper, Thomas",49155
"Krehbiel, H. E. (Henry Edward)",25231
"Krehbiel, H. E. (Henry Edward)",7854
"Nohl, Karl Friedrich Ludwig",51782
"Nohl, Karl Friedrich Ludwig",2406
"Nohl, Louis",48151
"Peyser, Herbert Francis",63548
Armour Institute of Technology. American School of Correspondence,63207
American School at Armour Institute of Technology,55727
American School of Correspondence,36180
American School of Correspondence,68254
"Morgan, A. P. (Alfred Powell)",7900
"Morgan, Alfred P. (Alfred Powell)",48377
"Morgan, Alfred P. (Alfred Powell)",23333
"Morgan, Alfred Powell",27774
"Dawson, Sir John William",36635
"Dawson, J. W. (John William), Sir",67555
"Dawson, J. William (John William), Sir",60261
"McGuffey, William Holmes",34957
"McGuffey, William Holmes",3444
"Latham, Robert Gordon",65920
"Latham, Robert Gordon",25736
"Da Vinci, Leonardo",59938
"Da Vinci, Leonardo",35242
"Vinci, Leonardo da",65848
"Vinci, Leonardo da",63242
"Pain, Thomas",56937
"Frazer, Sir James George",36403
"Frazer, J. G. (James George)",58939
"Frazer, J. G. (James George)",53599
"Frazer, J. G. (James George)",50816
Válmíki,18568
Válmíki,51069
Valmiki,8600
"Budge, Ernest Alfred Thompson Wallis, Sir",69174
"Budge, Ernest Alfred Thompson Wallis, Sir",64278
"Budge, Ernest Alfred Thompson Wallis, Sir",57927
"Budge, Ernest Alfred Wallis, Sir",20874
"Konody, Paul George",28001
"Konody, Paul George",48534
"Konody, Paul George",60482
"Konody, Paul G. (Paul George)",30602
"Hurll, Estelle M. (Estelle May)",59923
"Hurll, Estelle M. (Estelle May)",27976
"Carpenter, Flora Leona",61104
"Carpenter, Flora L. (Flora Leona)",50996
"Carpenter, Flora L. (Flora Leona)",17313
"Vasari, Giorgio",27970
"Holmes, W. H. (William Henry)",52359
"Holmes, William H. (William Henry)",65724
"Holmes, William H. (William Henry)",58241
"Holmes, William Henry",31613
"Starr, Frederick",57536
Southwest Parks & Monuments Association,59353
S.P.M.A.,2577
"Dorsey, J. Owen (James Owen)",47844
"Dorsey, James Owen",5199
"Fewkes, J. Walter (Jesse Walter)",46781
"Fewkes, J. Walter (Jesse Walter)",27307
"Hartley, Catherine Gasquoine",69860
"Gallichan, Walter M., Mrs.",18311
"Hartley, C. Gasquoine (Catherine Gasquoine)",63307
"Sanger, Margaret Higgins",64183
"Sanger, Margaret Higgins",58822
"Higgins, Margaret Louisa",29661
"Higgins, Margaret Louisa",63508
"Sanger, Margaret H.",38218
"Skinner, Charles Montgomery",57743
"Skinner, Charles Montgomery",62435
"Skinner, Charles M. (Charles Montgomery)",43712
"Skinner, Charles M. (Charles Montgomery)",66118
"Cicero, Marcus Tullius",61924
"Cicero, Marcus Tullius",46552
"Finberg, Alexander Joseph",30774
"Gibson, C. D. (Charles Dana)",66009
"Gibson, C. D. (Charles Dana)",65558
"Hind, Charles Lewis",29803
"Hind, Charles Lewis",57961
"Hind, Lewis",64272
"Hind, C. Lewis (Charles Lewis)",3549
"Crastre, Fr. (François)",46819
"Crastre, Francois",38151
"Baden-Powell, R. S. S.",60501
"Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron",45151
Αριστοφάνης,43985
Αριστοφάνης,24137
Ἀριστοφάνης,1469
Aristófanes,15513
Aristófanes,60306
"Khayyam, Omar",51765
Σοφοκλής,26724
Σοφοκλής,52678
Sófocles,58381
Aischylos,70149
Aischylos,27034
Αισχύλος,67185
Ευριπίδης,55775
Euripides,8463
Ευριπίδης,50787
"Λουκιανός, ὁ Σαμοσατεύς",1502
"Λουκιανός, ὁ Σαμοσατεύς",3960
Lukianos,55105
"Petronius, Gaius",67996
"Petronius, Gaius",65403
"Petronius, Gaius",64995
"Petronius, Titus",27914
"Petronius, Titus",68956
"Prescott, W. H. (William Hickling)",40805
"Prescott, W. H. (William Hickling)",49179
"Prescott, William H. (William Hickling)",798
"Prescott, William H. (William Hickling)",68491
"Malthus, Thomas Robert",27178
"Malthus, T. R. (Thomas Robert)",70147
"Malthus, T. R. (Thomas Robert)",64562
"Winter, Nevin Otto",30341
"Winter, Nevin O. (Nevin Otto)",54794
"McLaren, Alexander",24411
"McLaren, Alexander",8430
"Maclaren, Alexander",53567
"Maclaren, Alexander",45184
"Smith, George Adam",48554
"Mackintosh, Charles Henry",24127
"Weymouth, Richard Francis",52250
"Weymouth, Richard Francis",55671
"Wake, William",51753
"Wake, William",25841
"Wake, William",58888
"Wake, William",53512
"Reilly, S. A.",57833
"Reilly, S. A.",18081
"Cannon, Richard",7218
"Cannon, Richard",52733
"Cannon, Richard",62267
"Einstein, Albert",55921
"Ball, Robert Stawell, Sir",66252
"Ball, Robert S. (Robert Stawell)",56916
"Ball, Robert S. (Robert Stawell)",58614
"D'Aubigné, J. H. Merle (Jean Henri Merle)",31562
"Aubigné, J. H. Merle d' (Jean Henri Merle)",68425
"Aubigné, J. H. Merle d' (Jean Henri Merle)",46625
"d'Aubigné, Merle",53767
"Koeprin, Alexander I.",52861
"Kuprin, Alexander",66049
"Kraszewksi, Joseph Ignatius",8490
"Kraszewski, J. I. (Józef Ignacy)",35322
"Stevenson, W. B. (William Bennet)",50922
"Kennedy, The President's Commission on the Assassination of President",15635
"Commission, Warren",49239
"Commission, Warren",49399
"College, Trinity",69352
"Trinity College (Randolph County, N.C.)",56905
